X1,Y1
-69.63102080522863,84.00386963793292
-68.86740044667825,84.45283638232047
-68.12055607857087,84.92489329665176
-67.3904877009065,85.4200403809268
-66.67719531368513,85.9382776351456
-65.98067891690677,86.47960505930814
-65.30093851057141,87.04402265341443
-64.63797409467907,87.63153041746448
-63.99178566922972,88.24212835145826
-63.36237323422338,88.8758164553958
-62.74973678966004,89.5325947292771
-62.153876335539714,90.21246317310212
-61.57479187186239,90.91542178687091
-61.01248339862807,91.64147057058344
-60.466950915836755,92.39060952423972
-59.93819442348845,93.16283864783975
-59.42621392158314,93.95815794138353
-58.93100941012084,94.77656740487106
-58.45258088910155,95.61806703830234
-57.99092835852526,96.48265684167737
-57.54605181839197,97.37033681499615
-57.117951268701695,98.28110695825868
-56.70662670945442,99.21496727146496
-56.31207814065015,100.17191775461498
-55.93430556228889,101.15195840770876
-55.57330897437063,102.15508923074628
-55.22908837689538,103.18131022372756
-54.901643769863135,104.23062138665259
-54.590975153273895,105.30302271952137
-54.29708252712766,106.39851422233389
-54.01996589142443,107.51709589509016
-53.7428492557212,108.63567756784644
-53.46573262001797,109.75425924060272
-53.18861598431474,110.872840913359
-52.91149934861151,111.99142258611528
-52.63438271290828,113.11000425887156
-52.35726607720505,114.22858593162783
-52.08014944150182,115.34716760438411
-51.80303280579859,116.46574927714039
-51.52591617009536,117.58433094989667
-51.24879953439213,118.70291262265295
-50.9716828986889,119.82149429540922
-50.69456626298567,120.9400759681655
-50.41744962728244,122.05865764092178
-50.14033299157921,123.17723931367806
-49.86321635587598,124.29582098643434
-49.58609972017275,125.41440265919061
-49.30898308446952,126.53298433194689
-49.03186644876629,127.65156600470317
-48.75474981306306,128.77014767745945
-48.47763317735983,129.88872935021573
-48.2005165416566,131.007311022972
-47.92339990595337,132.12589269572828
-47.64628327025014,133.24447436848456
-47.36916663454691,134.36305604124084
-47.09204999884368,135.48163771399712
-46.81493336314045,136.6002193867534
-46.53781672743722,137.71880105950967
-46.26070009173399,138.83738273226595
-45.98358345603076,139.95596440502223
-45.70646682032753,141.0745460777785
-45.4293501846243,142.19312775053479
-45.15223354892107,143.31170942329106
-44.87511691321784,144.43029109604734
-44.59800027751461,145.54887276880362
-44.32088364181138,146.6674544415599
-44.04376700610815,147.78603611431618
-43.76665037040492,148.90461778707245
-43.48953373470169,150.02319945982873
-43.21241709899846,151.141781132585
-42.93530046329523,152.2603628053413
-42.658183827592,153.37894447809757
-42.38106719188877,154.49752615085384
-42.10395055618554,155.61610782361012
-41.82683392048231,156.7346894963664
-41.54971728477908,157.85327116912268
-41.27260064907585,158.97185284187896
-40.99548401337262,160.09043451463523
-40.71836737766939,161.2090161873915
-40.44125074196616,162.3275978601478
-40.16413410626293,163.44617953290407
-39.8870174705597,164.56476120566035
-39.60990083485647,165.68334287841662
-39.33278419915324,166.8019245511729
-39.05566756345001,167.92050622392918
-38.77855092774678,169.03908789668546
-38.50143429204355,170.15766956944174
-38.22431765634032,171.27625124219801
-37.94720102063709,172.3948329149543
-37.67008438493386,173.51341458771057
-37.39296774923063,174.63199626046685
-37.1158511135274,175.75057793322313
-36.83873447782417,176.8691596059794
-36.56161784212094,177.98774127873568
-36.28450120641771,179.10632295149196
-36.00738457071448,180.22490462424824
-35.73026793501125,181.34348629700452
-35.45315129930802,182.4620679697608
-35.17603466360479,183.58064964251707
-34.89891802790156,184.69923131527335
-34.62180139219833,185.81781298802963
-34.3446847564951,186.9363946607859
-34.06756812079187,188.05497633354219
-33.79045148508864,189.17355800629846
-33.51333484938541,190.29213967905474
-33.23621821368218,191.41072135181102
-32.95910157797895,192.5293030245673
-32.68198494227572,193.64788469732358
-32.40486830657249,194.76646637007985
-32.12775167086926,195.88504804283613
-31.85063503516603,197.0036297155924
-31.5735183994628,198.1222113883487
-31.29640176375957,199.24079306110497
-31.01928512805634,200.35937473386124
-30.74216849235311,201.47795640661752
-30.46505185664988,202.5965380793738
-30.18793522094665,203.71511975213008
-29.91081858524342,204.83370142488636
-29.63370194954019,205.95228309764263
-29.35658531383696,207.0708647703989
-29.07946867813373,208.1894464431552
-28.8023520424305,209.30802811591147
-28.52523540672727,210.42660978866775
-28.24811877102404,211.54519146142403
-27.97100213532081,212.6637731341803
-27.69388549961758,213.78235480693658
-27.41676886391435,214.90093647969286
-27.13965222821112,216.01951815244914
-26.86253559250789,217.13809982520542
-26.58541895680466,218.2566814979617
-26.30830232110143,219.37526317071797
-26.0311856853982,220.49384484347425
-25.75406904969497,221.61242651623053
-25.47695241399174,222.7310081889868
-25.19983577828851,223.84958986174308
-24.92271914258528,224.96817153449936
-24.64560250688205,226.08675320725564
-24.36848587117882,227.20533488001192
-24.09136923547559,228.3239165527682
-23.81425259977236,229.44249822552447
-23.53713596406913,230.56107989828075
-23.2600193283659,231.67966157103703
-22.98290269266267,232.7982432437933
-22.70578605695944,233.9168249165496
-22.42866942125621,235.03540658930586
-22.15155278555298,236.15398826206214
-21.87443614984975,237.27256993481842
-21.59731951414652,238.3911516075747
-21.32020287844329,239.50973328033098
-21.04308624274006,240.62831495308725
-20.76596960703683,241.74689662584353
-20.4888529713336,242.8654782985998
-20.21173633563037,243.9840599713561
-19.93461969992714,245.10264164411237
-19.65750306422391,246.22122331686865
-19.38038642852068,247.33980498962492
-19.10326979281745,248.4583866623812
-18.82615315711422,249.57696833513748
-18.54903652141099,250.69555000789376
-18.27191988570776,251.81413168065004
-17.99480325000453,252.9327133534063
-17.7176866143013,254.0512950261626
-17.44056997859807,255.16987669891887
-17.16345334289484,256.2884583716751
-16.88633670719161,257.40704004443137
-16.60922007148838,258.5256217171876
-16.33210343578515,259.64420338994387
-16.05498680008192,260.7627850627001
-15.777870164378689,261.88136673545637
-15.500753528675457,262.9999484082126
-15.223636892972225,264.11853008096887
-14.946520257268993,265.2371117537251
-14.669403621565761,266.35569342648137
-14.39228698586253,267.4742750992376
-14.115170350159298,268.59285677199387
-13.838053714456066,269.7114384447501
-13.560937078752834,270.83002011750636
-13.283820443049603,271.9486017902626
-13.006703807346371,273.06718346301886
-12.72958717164314,274.1857651357751
-12.452135016131047,275.26006534502
-12.174347340810096,276.2900840907535
-11.896224145680284,277.27582137297566
-11.617765430741612,278.21727719168643
-11.338971195994079,279.11445154688585
-11.059841441437687,279.9673444385739
-10.780376167072435,280.7759558667505
-10.500575372898322,281.54028583141576
-10.220439058915348,282.26033433256964
-9.939967225123516,282.93610137021216
-9.659159871522823,283.5675869443433
-9.378016998113269,284.1547910549631
-9.096538604894857,284.6977137020715
-8.814724691867584,285.1963548856685
-8.53257525903145,285.6507146057541
-8.250090306386456,286.06079286232836
-7.967269833932602,286.42658965539124
-7.684113841669888,286.74810498494276
-7.400622329598314,287.0253388509829
-7.11679529771788,287.2582912535117
-6.832632746028587,287.44696219252904
-6.5481346745304325,287.59135166803503
-6.263301083223419,287.69145968002965
-5.978131972107544,287.7472862285129
-5.69262734118281,287.7588313134848
-5.406787190449215,287.7260949349453
-5.1206115199067606,287.64907709289446
-4.834100329555445,287.5277777873322
-4.547253619395271,287.36219701825854
-4.260071389426235,287.15233478567353
-3.97255363964834,286.89819108957715
-3.684700370061585,286.5997659299694
-3.3965115806659694,286.2570593068503
-3.107987271461494,285.87007122021976
-2.819127442448158,285.43880167007785
-2.5299320936259626,284.9632506564246
-2.240401224994907,284.44341817925994
-1.9505348365549913,283.8793042385839
-1.6603329283062154,283.27090883439655
-1.3697955002485793,282.6182319666978
-1.0789225523820831,281.92127363548764
-0.7877140847067268,281.1800338407661
-0.4961700972225104,280.3945125825332
-0.20429058992943389,279.5647098607889
0.0879244371725027,278.6906256755333
0.3804749840832994,277.7722600267663
0.6733610508029562,276.8096129144879
0.9665826373314731,275.8026843386981
1.2601397436688502,274.75147429939693
1.5540323698150873,273.6559827965844
1.8482605157701846,272.5162098302605
2.142488661725282,271.3764368639366
2.436716807680379,270.2366638976127
2.7309449536354764,269.0968909312888
3.0251730995905737,267.9571179649649
3.319401245545671,266.817344998641
3.6136293915007682,265.6775720323171
3.9078575374558655,264.53779906599317
4.202085683410963,263.39802609966927
4.49631382936606,262.25825313334536
4.790541975321157,261.11848016702146
5.084770121276255,259.97870720069756
5.378998267231352,258.83893423437365
5.673226413186449,257.69916126804975
5.967454559141546,256.55938830172585
6.261682705096644,255.41961533540194
6.555910851051741,254.27984236907804
6.850138997006838,253.14006940275414
7.1443671429619355,252.00029643643023
7.438595288917033,250.86052347010633
7.73282343487213,249.72075050378243
8.027051580827226,248.58097753745852
8.321279726782324,247.44120457113462
8.615507872737421,246.30143160481072
8.909736018692518,245.1616586384868
9.203964164647616,244.0218856721629
9.498192310602713,242.882112705839
9.79242045655781,241.7423397395151
10.086648602512907,240.6025667731912
10.380876748468005,239.4627938068673
10.675104894423102,238.3230208405434
10.9693330403782,237.1832478742195
11.263561186333297,236.0434749078956
11.557789332288394,234.90370194157168
11.852017478243491,233.76392897524778
12.146245624198588,232.62415600892388
12.440473770153686,231.48438304259997
12.734701916108783,230.34461007627607
13.02893006206388,229.20483710995217
13.323158208018977,228.06506414362826
13.617386353974075,226.92529117730436
13.911614499929172,225.78551821098046
14.20584264588427,224.64574524465655
14.500070791839367,223.50597227833265
14.794298937794464,222.36619931200875
15.088527083749561,221.22642634568484
15.382755229704658,220.08665337936094
15.676983375659756,218.94688041303704
15.971211521614853,217.80710744671313
16.26543966756995,216.66733448038923
16.559667813525046,215.52756151406533
16.85389595948014,214.38778854774142
17.148124105435237,213.24801558141752
17.442352251390332,212.10824261509362
17.736580397345428,210.9684696487697
18.030808543300523,209.8286966824458
18.32503668925562,208.6889237161219
18.619264835210714,207.549150749798
18.91349298116581,206.4093777834741
19.207721127120905,205.2696048171502
19.501949273076,204.1298318508263
19.796177419031096,202.9900588845024
20.09040556498619,201.85028591817849
20.384633710941287,200.71051295185458
20.678861856896383,199.57073998553068
20.973090002851478,198.43096701920678
21.267318148806574,197.29119405288287
21.56154629476167,196.15142108655897
21.855774440716765,195.01164812023507
22.15000258667186,193.87187515391116
22.444230732626956,192.73210218758726
22.73845887858205,191.59232922126336
23.032687024537147,190.45255625493945
23.326915170492242,189.31278328861555
23.621143316447338,188.17301032229165
23.915371462402433,187.03323735596774
24.20959960835753,185.89346438964384
24.503827754312624,184.75369142331994
24.79805590026772,183.61391845699603
25.092284046222815,182.47414549067213
25.38651219217791,181.33437252434823
25.680740338133006,180.19459955802432
25.9749684840881,179.05482659170042
26.269196630043197,177.91505362537652
26.563424775998293,176.7752806590526
26.857652921953388,175.6355076927287
27.151881067908484,174.4957347264048
27.44610921386358,173.3559617600809
27.740337359818675,172.216188793757
28.03456550577377,171.0764158274331
28.328793651728866,169.9366428611092
28.62302179768396,168.7968698947853
28.917249943639057,167.65709692846139
29.211478089594152,166.51732396213748
29.505706235549248,165.37755099581358
29.799934381504343,164.23777802948968
30.09416252745944,163.09800506316577
30.388390673414534,161.95823209684187
30.68261881936963,160.81845913051797
30.976846965324725,159.67868616419406
31.27107511127982,158.53891319787016
31.565303257234916,157.39914023154626
31.85953140319001,156.25936726522235
32.15375954914511,155.11959429889845
32.4479876951002,153.97982133257455
32.7422158410553,152.84004836625064
33.036443987010394,151.70027539992674
33.33067213296549,150.56050243360284
33.624900278920585,149.42072946727893
33.91912842487568,148.28095650095503
34.213356570830776,147.14118353463112
34.50758471678587,146.00141056830722
34.80181286274097,144.86163760198332
35.09604100869606,143.72186463565941
35.39026915465116,142.5820916693355
35.68449730060625,141.4423187030116
35.97872544656135,140.3025457366877
36.272953592516444,139.1627727703638
36.56718173847154,138.0229998040399
36.861409884426635,136.883226837716
37.15563803038173,135.7434538713921
37.449866176336826,134.6036809050682
37.74409432229192,133.46390793874428
38.03832246824702,132.32413497242038
38.33255061420211,131.18436200609648
38.62677876015721,130.04458903977257
38.921006906112304,128.90481607344867
39.2152350520674,127.76504310712477
39.509463198022495,126.62527014080086
39.80369134397759,125.48549717447696
40.097919489932686,124.34572420815306
40.39214763588778,123.20595124182915
40.68637578184288,122.06617827550525
40.98060392779797,120.92640530918135
41.27483207375307,119.78663234285744
41.56906021970816,118.64685937653354
41.86328836566326,117.50708641020964
42.157516511618354,116.36731344388573
42.45174465757345,115.22754047756183
42.745972803528545,114.08776751123793
43.04020094948364,112.94799454491402
43.334429095438736,111.80822157859012
43.62865724139383,110.66844861226622
43.92288538734893,109.52867564594231
44.21711353330402,108.38890267961841
44.51134167925912,107.24912971329451
44.805569825214214,106.1093567469706
45.09979797116931,104.9695837806467
45.394026117124405,103.8298108143228
45.6882542630795,102.6900378479989
45.999251689081426,101.57424068088896
46.32701839513018,100.48241931299302
46.67155438122576,99.41457374431104
47.03285964736817,98.37070397484305
47.41093419355741,97.35081000458904
47.80577801979347,96.35489183354899
48.217391126076365,95.38294946172293
48.64577351240609,94.43498288911084
49.09092517878263,93.51099211571274
49.55284612520601,92.61097714152861
50.031536351676216,91.73493796655845
50.526995858193246,90.88287459080227
51.039224644757105,90.05478701426007
51.568222711367795,89.25067523693184
52.11399005802531,88.4705392588176
52.67652668472965,87.71437907991732
53.255832591480825,86.98219470023103
53.85190777827882,86.27398611975872
54.46475224512365,85.58975333850037
55.094365992015305,84.92949635645601
55.740749018953785,84.29321517362563
56.403901325939096,83.68090979000922
57.083822912971236,83.0925802056068
57.7805137800502,82.52822642041833
58.49397392717599,81.98784843444386
59.22420335434862,81.47144624768336
59.97120206156807,80.97901986013684
60.73497004883435,80.5105692718043
61.515507316147456,80.06609448268573
62.312813863507394,79.64559549278114
63.126889690914155,79.24907230209052
63.957734798367746,78.87652491061388
64.80534918586817,78.52795331835122
65.66973285341541,78.20335752530254
66.55088580100949,77.90273753146784
67.44880802865039,77.6260933368471
68.36349953633813,77.37342494144035
69.29496032407268,77.14473234524758
70.24319039185406,76.94001554826878
71.20818973968227,76.75927455050396
72.18995836755731,76.60250935195312
73.18849627547918,76.46971995261624
74.20380346344788,76.36090635249336
75.23587993146342,76.27606855158444
76.28472567952576,76.2152065498895
77.35034070763494,76.17832034740854
78.43272501579095,76.16540994414156
79.53187860399379,76.17647534008856
80.64780147224346,76.21151653524953
81.78049362053996,76.27053352962447
82.92995504888327,76.3535263232134
84.07941647722659,76.43651911680233
85.2288779055699,76.51951191039126
86.37833933391322,76.60250470398019
87.52780076225653,76.68549749756912
88.67726219059985,76.76849029115805
89.82672361894316,76.85148308474697
90.97618504728648,76.9344758783359
92.1256464756298,77.01746867192483
93.27510790397311,77.10046146551376
94.42456933231642,77.18345425910269
95.57403076065974,77.26644705269162
96.72349218900305,77.34943984628055
97.87295361734637,77.43243263986948
99.02241504568968,77.5154254334584
100.171876474033,77.59841822704733
101.32133790237631,77.68141102063626
102.47079933071963,77.76440381422519
103.62026075906294,77.84739660781412
104.76972218740626,77.93038940140305
105.91918361574957,78.01338219499198
107.06864504409289,78.0963749885809
108.2181064724362,78.17936778216983
109.36756790077952,78.26236057575876
110.51702932912283,78.34535336934769
111.66649075746615,78.42834616293662
112.81595218580946,78.51133895652555
113.96541361415278,78.59433175011448
115.1148750424961,78.6773245437034
116.26433647083941,78.76031733729234
117.41379789918273,78.84331013088126
118.56325932752604,78.92630292447019
119.71272075586936,79.00929571805912
120.86218218421267,79.09228851164805
122.01164361255599,79.17528130523698
123.1611050408993,79.25827409882591
124.31056646924262,79.34126689241484
125.46002789758593,79.42425968600377
126.60948932592925,79.5072524795927
127.75895075427256,79.59024527318162
128.90841218261588,79.67323806677055
130.0578736109592,79.75623086035948
131.20733503930254,79.83922365394841
132.35679646764586,79.92221644753734
133.5062578959892,80.00520924112627
134.65571932433252,80.0882020347152
135.80518075267585,80.17119482830412
136.95464218101918,80.25418762189305
138.1041036093625,80.33718041548198
139.25356503770584,80.42017320907091
140.40302646604917,80.50316600265984
141.5524878943925,80.58615879624877
142.70194932273583,80.6691515898377
143.85141075107916,80.75214438342663
145.0008721794225,80.83513717701555
146.15033360776582,80.91812997060448
147.29979503610915,81.00112276419341
148.44925646445247,81.08411555778234
149.5987178927958,81.16710835137127
150.74817932113913,81.2501011449602
151.89764074948246,81.33309393854913
153.0471021778258,81.41608673213806
154.19656360616912,81.49907952572698
155.34602503451245,81.58207231931591
156.49548646285578,81.66506511290484
157.6449478911991,81.74805790649377
158.79440931954244,81.8310507000827
159.94387074788577,81.91404349367163
161.0933321762291,81.99703628726056
162.24279360457243,82.08002908084949
163.39225503291576,82.16302187443841
164.54171646125909,82.24601466802734
165.69117788960241,82.32900746161627
166.84063931794574,82.4120002552052
167.99010074628907,82.49499304879413
169.1395621746324,82.57798584238306
170.28902360297573,82.66097863597199
171.43848503131906,82.74397142956091
172.5879464596624,82.82696422314984
173.73740788800572,82.90995701673877
174.88686931634905,82.9929498103277
176.03633074469238,83.07594260391663
177.1857921730357,83.15893539750556
178.33525360137904,83.24192819109449
179.48471502972237,83.32492098468342
180.6341764580657,83.40791377827234
181.78363788640902,83.49090657186127
182.93309931475235,83.5738993654502
184.08256074309568,83.65689215903913
185.232022171439,83.73988495262806
186.38148359978234,83.82287774621699
187.53094502812567,83.90587053980592
188.680406456469,83.98886333339485
189.82986788481233,84.07185612698377
190.97932931315566,84.1548489205727
192.128790741499,84.23784171416163
193.27825216984232,84.32083450775056
194.42771359818565,84.40382730133949
195.57717502652898,84.48682009492842
196.7266364548723,84.56981288851735
197.87609788321564,84.65280568210628
199.02555931155896,84.7357984756952
200.1750207399023,84.81879126928413
201.32448216824562,84.90178406287306
202.47394359658895,84.98477685646199
203.62340502493228,85.06776965005092
204.7728664532756,85.15076244363985
205.92232788161894,85.23375523722878
207.07178930996227,85.3167480308177
208.2212507383056,85.39974082440663
209.37071216664893,85.48273361799556
210.52017359499226,85.56572641158449
211.6696350233356,85.64871920517342
212.81909645167892,85.73171199876235
213.96855788002225,85.81470479235128
215.11801930836558,85.89769758594021
216.2674807367089,85.98069037952914
217.41694216505223,86.06368317311806
218.56640359339556,86.146675966707
219.7158650217389,86.22966876029592
220.86532645008222,86.31266155388485
222.01478787842555,86.39565434747378
223.16424930676888,86.47864714106271
224.3137107351122,86.56163993465164
225.46317216345554,86.64463272824057
226.61263359179887,86.7276255218295
227.7620950201422,86.81061831541842
228.91155644848553,86.89361110900735
230.06101787682886,86.97660390259628
231.21047930517219,87.05959669618521
232.35994073351551,87.14258948977414
233.50940216185884,87.22558228336307
234.65886359020217,87.308575076952
235.8083250185455,87.39156787054092
236.95778644688883,87.47456066412985
238.10724787523216,87.55755345771878
239.2567093035755,87.64054625130771
240.40617073191882,87.72353904489664
241.55563216026215,87.80653183848557
242.70509358860548,87.8895246320745
243.8545550169488,87.97251742566343
245.00401644529214,88.05551021925235
246.15347787363547,88.13850301284128
247.3029393019788,88.22149580643021
248.45240073032213,88.30448860001914
249.60186215866545,88.38748139360807
250.75132358700878,88.470474187197
251.9007850153521,88.55346698078593
253.05024644369544,88.63645977437486
254.19970787203877,88.71945256796378
255.30715894148932,88.78842482590593
256.3725996520471,88.8433765482013
257.3960300037121,88.8843077348499
258.37744999648436,88.91121838585171
259.3168596303638,88.92410850120676
260.2142589053505,88.92297808091503
261.06964782144445,88.90782712497652
261.88302637864564,88.87865563339123
262.654394576954,88.83546360615917
263.38375241636965,88.77825104328032
264.0710998968925,88.70701794475471
264.7164370185226,88.62176431058232
265.3197637812599,88.52249014076315
265.88108018510445,88.4091954352972
266.40038623005626,88.28188019418448
266.87768191611525,88.14054441742499
267.3129672432815,87.98518810501872
267.706242211555,87.81581125696567
268.05750682093566,87.63241387326585
268.3667610714236,87.43499595391924
268.63400496301875,87.22355749892586
268.8592384957212,86.99809850828571
269.0424616695308,86.75861898199878
269.18367448444764,86.50511892006507
269.28287694047174,86.23759832248459
269.34006903760303,85.95605718925732
269.35525077584157,85.66049552038328
269.32842215518735,85.35091331586247
269.2595831756404,85.02731057569488
269.1487338372006,84.68968729988052
268.9958741398681,84.33804348841937
268.8010040836428,83.97237914131145
268.5641236685247,83.59269425855675
268.28523289451385,83.19898884015528
267.96433176161025,82.79126288610703
267.6014202698139,82.36951639641201
267.19649841912474,81.9337493710702
266.7495662095428,81.48396181008162
266.26062364106815,81.02015371344626
265.72967071370067,80.54232508116414
265.15670742744044,80.05047591323523
264.54173378228745,79.54460620965955
263.88474977824166,79.02471597043709
263.1857554153031,78.49080519556784
262.4447506934718,77.94287388505184
261.66173561274775,77.38092203888905
260.8367101731309,76.80494965707949
259.96967437462126,76.21495673962315
259.0606282172189,75.61094328652003
258.1095717009237,74.99290929777013
257.1165048257358,74.36085477337346
256.12343795054784,73.7288002489768
255.1303710753599,73.09674572458013
254.13730420017197,72.46469120018347
253.14423732498403,71.8326366757868
252.1511704497961,71.20058215139014
251.15810357460816,70.56852762699347
250.16503669942023,69.9364731025968
249.1719698242323,69.30441857820014
248.17890294904436,68.67236405380348
247.18583607385642,68.04030952940681
246.1927691986685,67.40825500501015
245.19970232348055,66.77620048061348
244.20663544829262,66.14414595621682
243.21356857310468,65.51209143182015
242.22050169791675,64.88003690742349
241.2274348227288,64.24798238302682
240.23436794754087,63.61592785863015
239.24130107235294,62.98387333423348
238.248234197165,62.35181880983681
237.25516732197707,61.719764285440135
236.26210044678913,61.08770976104346
235.2690335716012,60.45565523664679
234.27596669641326,59.82360071225012
233.28289982122533,59.19154618785345
232.2898329460374,58.559491663456775
231.29676607084946,57.9274371390601
230.30369919566152,57.29538261466343
229.3106323204736,56.66332809026676
228.31756544528565,56.03127356587009
227.32449857009772,55.399219041473415
226.33143169490978,54.76716451707674
225.33836481972185,54.13510999268007
224.3452979445339,53.5030554682834
223.35223106934598,52.87100094388673
222.35916419415804,52.238946419490055
221.3660973189701,51.60689189509338
220.37303044378217,50.97483737069671
219.37996356859423,50.34278284630004
218.3868966934063,49.71072832190337
217.39382981821836,49.078673797506696
216.40076294303043,48.446619273110024
215.4076960678425,47.81456474871335
214.41462919265456,47.18251022431668
213.42156231746662,46.55045569992001
212.4284954422787,45.918401175523336
211.43542856709075,45.286346651126664
210.44236169190282,44.65429212672999
209.44929481671488,44.02223760233332
208.45622794152695,43.39018307793665
207.463161066339,42.758128553539976
206.47009419115108,42.126074029143304
205.47702731596314,41.49401950474663
204.4839604407752,40.86196498034996
203.49089356558727,40.22991045595329
202.49782669039934,39.597855931556616
201.5047598152114,38.965801407159944
200.51169294002347,38.33374688276327
199.51862606483553,37.7016923583666
198.5255591896476,37.06963783396993
197.53249231445966,36.437583309573256
196.53942543927172,35.805528785176584
195.5463585640838,35.17347426077991
194.55329168889585,34.54141973638324
193.56022481370792,33.90936521198657
192.56715793851998,33.277310687589896
191.57409106333205,32.645256163193224
190.5810241881441,32.01320163879655
189.58795731295618,31.38114711439988
188.59489043776824,30.749092590003208
187.6018235625803,30.117038065606536
186.60875668739237,29.484983541209864
185.61568981220444,28.852929016813192
184.6226229370165,28.22087449241652
183.62955606182857,27.58881996801985
182.63648918664063,26.956765443623176
181.6434223114527,26.324710919226504
180.65035543626476,25.692656394829832
179.65728856107683,25.06060187043316
178.6642216858889,24.42854734603649
177.67115481070095,23.796492821639816
176.67808793551302,23.164438297243144
175.68502106032508,22.532383772846472
174.69195418513715,21.9003292484498
173.6988873099492,21.26827472405313
172.70582043476128,20.636220199656456
171.71275355957334,20.004165675259785
170.7196866843854,19.372111150863113
169.72661980919747,18.74005662646644
168.73355293400954,18.10800210206977
167.7404860588216,17.475947577673097
166.74741918363367,16.843893053276425
165.75435230844573,16.211838528879753
164.7612854332578,15.579784004483082
163.76821855806986,14.947729480086412
162.77515168288193,14.315674955689742
161.782084807694,13.683620431293072
160.78901793250606,13.051565906896402
159.79595105731812,12.419511382499731
158.80288418213019,11.787456858103061
157.80981730694225,11.155402333706391
156.81675043175431,10.52334780930972
155.82368355656638,9.89129328491305
154.83061668137844,9.25923876051638
153.8375498061905,8.62718423611971
152.84448293100257,7.995129711723039
151.85141605581464,7.363075187326368
150.8583491806267,6.731020662929697
149.86528230543877,6.098966138533026
148.87221543025083,5.466911614136355
147.8791485550629,4.834857089739684
146.88608167987496,4.2028025653430126
145.89301480468703,3.5707480409463415
144.8999479294991,2.9386935165496704
143.90688105431116,2.3066389921529993
142.91381417912322,1.6745844677563282
141.9207473039353,1.042529943359657
140.92768042874735,0.4104754189629861
139.93461355355942,-0.22157910543368486
138.94154667837148,-0.8536336298303558
137.94847980318355,-1.4856881542270268
136.9554129279956,-2.117742678623698
135.96234605280767,-2.749797203020369
134.96927917761974,-3.38185172741704
133.9762123024318,-4.013906251813711
132.98314542724387,-4.645960776210382
131.99007855205593,-5.278015300607053
130.997011676868,-5.910069825003724
130.00394480168006,-6.542124349400395
129.01087792649213,-7.174178873797066
128.0178110513042,-7.806233398193737
127.02474417611627,-8.438287922590408
126.03167730092835,-9.070342446987079
125.03861042574043,-9.702396971383749
124.04554355055251,-10.334451495780419
123.05247667536459,-10.96650602017709
122.05940980017667,-11.59856054457376
121.06634292498875,-12.23061506897043
120.07327604980082,-12.8626695933671
119.0802091746129,-13.49472411776377
118.08714229942498,-14.12677864216044
117.09407542423706,-14.75883316655711
116.10100854904914,-15.39088769095378
115.10794167386122,-16.02294221535045
114.1148747986733,-16.654996739747123
113.12180792348538,-17.287051264143795
112.12874104829746,-17.919105788540467
111.13567417310954,-18.55116031293714
110.14260729792161,-19.18321483733381
109.1495404227337,-19.815269361730483
108.18445787745534,-20.45586313552672
107.24735966208658,-21.10499615872252
106.3382457766274,-21.762668431317888
105.4571162210778,-22.428879953312823
104.60397099543778,-23.103630724707322
103.77881009970734,-23.786920745501387
102.98163353388648,-24.478750015695017
102.2124412979752,-25.17911853528821
101.47123339197351,-25.88802630428097
100.7580098158814,-26.605473322673298
100.07277056969886,-27.33145959046519
99.41551565342591,-28.065985107656648
98.78624506706254,-28.80904987424767
98.18495881060875,-29.560653890238257
97.61165688406454,-30.320797155628412
97.06633928742991,-31.089479670418132
96.54900602070487,-31.866701434607418
96.0596570838894,-32.65246244819627
95.59829247698352,-33.44676271118468
95.16491219998721,-34.249602223572666
94.7595162529005,-35.06098098536021
94.38210463572335,-35.88089899654732
94.03267734845579,-36.709356257134004
93.71123439109782,-37.54635276712025
93.41777576364942,-38.39188852650606
93.1523014661106,-39.24596353529143
92.91481149848137,-40.10857779347637
92.70530586076171,-40.97973130106088
92.52378455295164,-41.85942405804495
92.37024757505115,-42.74765606442859
92.24469492706024,-43.64442732021179
92.14712660897891,-44.54973782539456
92.07754262080717,-45.463587579976895
92.035942962545,-46.385976583958794
92.02232763419241,-47.31690483734026
92.03669663574941,-48.25637234012129
92.07904996721598,-49.204379092301885
92.14938762859214,-50.16092509388205
92.24770961987788,-51.126010344861776
92.3740159410732,-52.09963484524107
92.5283065921781,-53.081798595019926
92.71058157319258,-54.07250159419835
92.92084088411664,-55.07174384277634
93.15908452495029,-56.0795253407539
93.42531249569352,-57.09584608813102
93.71952479634632,-58.1207060849077
94.04172142690871,-59.154105331083954
94.39190238738068,-60.196043826659775
94.77006767776223,-61.24652157163516
95.17621729805336,-62.30553856601011
95.61035124825408,-63.37309480978462
96.0444851984548,-64.44065105355914
96.47861914865551,-65.50820729733366
96.91275309885623,-66.57576354110817
97.34688704905695,-67.64331978488269
97.78102099925766,-68.71087602865721
98.21515494945838,-69.77843227243173
98.6492888996591,-70.84598851620625
99.08342284985982,-71.91354475998077
99.51755680006053,-72.98110100375528
99.95169075026125,-74.0486572475298
100.38582470046197,-75.11621349130432
100.81995865066268,-76.18376973507884
101.2540926008634,-77.25132597885336
101.68822655106412,-78.31888222262788
102.12236050126484,-79.3864384664024
102.55649445146555,-80.45399471017691
102.99062840166627,-81.52155095395143
103.42476235186699,-82.58910719772595
103.8588963020677,-83.65666344150047
104.29303025226842,-84.72421968527499
104.72716420246914,-85.7917759290495
105.16129815266986,-86.85933217282403
